date,state,district,pincode,bio_age_5_17,bio_age_17_,total_updates
2025-09-03,Rajasthan,Jaipur,303006,4,5,9
2025-09-03,Rajasthan,Jaipur,303105,16,7,23
2025-09-03,Rajasthan,Jaipur,303110,14,7,21
2025-09-03,Rajasthan,Jaipur,303119,4,3,7
2025-09-03,Rajasthan,Jaipur,303301,26,9,35
2025-09-03,Rajasthan,Jaipur,303302,12,0,12
2025-09-03,Rajasthan,Jaipur,303702,14,7,21
2025-09-03,Rajasthan,Jaipur,303704,17,5,22
2025-09-03,Rajasthan,Jaipur,303706,7,11,18
2025-09-03,Rajasthan,Jaipur,303801,10,7,17
2025-09-03,Rajasthan,Jaipur,303804,35,8,43
2025-09-04,Rajasthan,Jaipur,302002,36,27,63
2025-09-04,Rajasthan,Jaipur,302004,17,15,32
2025-09-04,Rajasthan,Jaipur,302006,36,18,54
2025-09-08,Rajasthan,Jaipur,302003,75,24,99
2025-09-08,Rajasthan,Jaipur,302012,91,76,167
2025-09-08,Rajasthan,Jaipur,302013,24,31,55
2025-09-08,Rajasthan,Jaipur,302018,8,18,26
2025-09-08,Rajasthan,Jaipur,302021,16,24,40
2025-09-08,Rajasthan,Jaipur,302022,22,11,33
2025-09-08,Rajasthan,Jaipur,302023,0,2,2
2025-09-08,Rajasthan,Jaipur,302037,14,0,14
2025-09-08,Rajasthan,Jaipur,302039,25,21,46
2025-09-08,Rajasthan,Jaipur,303004,18,4,22
2025-09-08,Rajasthan,Jaipur,303103,68,20,88
2025-09-08,Rajasthan,Jaipur,303348,30,5,35
2025-09-08,Rajasthan,Jaipur,303702,17,10,27
2025-09-08,Rajasthan,Jaipur,303807,25,3,28
2025-09-08,Rajasthan,Jaipur,303903,46,15,61
2025-09-08,Rajasthan,Jaipur,303904,51,9,60
2025-09-07,Rajasthan,Jaipur,302002,3,4,7
2025-09-07,Rajasthan,Jaipur,302029,2,2,4
2025-09-07,Rajasthan,Jaipur,302031,2,5,7
2025-09-07,Rajasthan,Jaipur,303004,0,1,1
2025-09-07,Rajasthan,Jaipur,303603,2,0,2
2025-12-22,Rajasthan,Jaipur,302003,30,57,87
2025-12-22,Rajasthan,Jaipur,302006,18,24,42
2025-12-22,Rajasthan,Jaipur,302015,8,9,17
2025-12-22,Rajasthan,Jaipur,302017,23,23,46
2025-12-22,Rajasthan,Jaipur,302018,6,9,15
2025-12-22,Rajasthan,Jaipur,302022,5,4,9
2025-12-22,Rajasthan,Jaipur,302024,2,2,4
2025-12-22,Rajasthan,Jaipur,302027,19,34,53
2025-12-22,Rajasthan,Jaipur,302029,27,31,58
2025-12-22,Rajasthan,Jaipur,302033,12,12,24
2025-12-22,Rajasthan,Jaipur,303003,20,15,35
2025-12-22,Rajasthan,Jaipur,303006,4,6,10
2025-12-22,Rajasthan,Jaipur,303009,8,12,20
2025-12-22,Rajasthan,Jaipur,303104,11,9,20
2025-12-22,Rajasthan,Jaipur,303107,2,18,20
2025-12-22,Rajasthan,Jaipur,303302,2,1,3
2025-12-22,Rajasthan,Jaipur,303338,13,22,35
2025-12-22,Rajasthan,Jaipur,303801,7,13,20
2025-12-22,Rajasthan,Jaipur,303803,12,13,25
2025-12-22,Rajasthan,Jaipur,303905,3,9,12
2025-12-25,Rajasthan,Jaipur,302016,22,35,57
2025-12-25,Rajasthan,Jaipur,302039,10,16,26
2025-12-25,Rajasthan,Jaipur,303009,5,4,9
2025-12-25,Rajasthan,Jaipur,303102,1,0,1
2025-12-25,Rajasthan,Jaipur,303108,19,11,30
2025-12-25,Rajasthan,Jaipur,303302,6,6,12
2025-12-25,Rajasthan,Jaipur,303305,7,8,15
2025-12-25,Rajasthan,Jaipur,303602,0,1,1
2025-12-25,Rajasthan,Jaipur,303704,0,1,1
2025-12-25,Rajasthan,Jaipur,303805,0,1,1
2025-12-25,Rajasthan,Jaipur,303806,2,0,2
2025-12-25,Rajasthan,Jaipur,303901,5,6,11
2025-12-20,Rajasthan,Jaipur,302017,14,25,39
2025-12-20,Rajasthan,Jaipur,302019,18,15,33
2025-12-20,Rajasthan,Jaipur,302022,4,9,13
2025-12-20,Rajasthan,Jaipur,302023,0,3,3
2025-12-20,Rajasthan,Jaipur,302025,0,3,3
2025-12-20,Rajasthan,Jaipur,302026,10,10,20
2025-12-20,Rajasthan,Jaipur,302028,6,20,26
2025-12-20,Rajasthan,Jaipur,302034,19,4,23
2025-12-20,Rajasthan,Jaipur,303002,4,5,9
2025-12-20,Rajasthan,Jaipur,303006,4,0,4
2025-12-20,Rajasthan,Jaipur,303009,7,5,12
2025-12-20,Rajasthan,Jaipur,303302,3,10,13
2025-12-20,Rajasthan,Jaipur,303305,8,13,21
2025-12-20,Rajasthan,Jaipur,303507,4,4,8
2025-12-20,Rajasthan,Jaipur,303601,11,13,24
2025-12-20,Rajasthan,Jaipur,303803,8,8,16
2025-12-20,Rajasthan,Jaipur,303807,8,5,13
2025-12-20,Rajasthan,Jaipur,303908,3,6,9
2025-12-19,Rajasthan,Jaipur,302004,29,29,58
2025-12-19,Rajasthan,Jaipur,302006,25,22,47
2025-12-19,Rajasthan,Jaipur,302013,20,17,37
2025-12-19,Rajasthan,Jaipur,302022,6,6,12
2025-12-19,Rajasthan,Jaipur,302032,1,7,8
2025-12-19,Rajasthan,Jaipur,302034,12,6,18
2025-12-19,Rajasthan,Jaipur,303001,12,12,24
2025-12-19,Rajasthan,Jaipur,303006,13,7,20
2025-12-19,Rajasthan,Jaipur,303007,31,21,52
2025-12-19,Rajasthan,Jaipur,303012,30,40,70
2025-12-19,Rajasthan,Jaipur,303109,18,41,59
2025-12-19,Rajasthan,Jaipur,303110,16,10,26
2025-12-19,Rajasthan,Jaipur,303305,14,17,31
2025-12-21,Rajasthan,Jaipur,302003,7,6,13
2025-12-21,Rajasthan,Jaipur,302031,4,2,6
2025-12-21,Rajasthan,Jaipur,302034,1,0,1
2025-12-21,Rajasthan,Jaipur,303007,1,0,1
2025-12-21,Rajasthan,Jaipur,303108,2,0,2
2025-12-21,Rajasthan,Jaipur,303110,0,5,5
2025-12-21,Rajasthan,Jaipur,303328,0,1,1
2025-12-21,Rajasthan,Jaipur,303706,3,2,5
2025-12-21,Rajasthan,Jaipur,303803,2,0,2
2025-12-21,Rajasthan,Jaipur,303905,1,3,4
2025-12-23,Rajasthan,Jaipur,302003,33,60,93
2025-12-23,Rajasthan,Jaipur,302015,14,12,26
2025-12-23,Rajasthan,Jaipur,302021,24,38,62
2025-12-23,Rajasthan,Jaipur,302022,1,9,10
2025-12-23,Rajasthan,Jaipur,302039,30,28,58
2025-12-23,Rajasthan,Jaipur,303003,13,12,25
2025-12-23,Rajasthan,Jaipur,303006,12,10,22
2025-12-23,Rajasthan,Jaipur,303104,10,8,18
2025-12-23,Rajasthan,Jaipur,303105,17,11,28
2025-12-23,Rajasthan,Jaipur,303301,22,29,51
2025-12-23,Rajasthan,Jaipur,303302,11,9,20
2025-12-23,Rajasthan,Jaipur,303328,23,30,53
2025-12-23,Rajasthan,Jaipur,303603,14,6,20
2025-12-23,Rajasthan,Jaipur,303802,2,3,5
2025-12-24,Rajasthan,Jaipur,302022,4,4,8
2025-12-24,Rajasthan,Jaipur,303003,10,20,30
2025-12-24,Rajasthan,Jaipur,303301,25,24,49
2025-12-24,Rajasthan,Jaipur,303604,14,20,34
2025-12-24,Rajasthan,Jaipur,303701,11,14,25
2025-12-24,Rajasthan,Jaipur,303712,13,16,29
2025-12-24,Rajasthan,Jaipur,303804,8,12,20
2025-12-24,Rajasthan,Jaipur,303807,3,6,9
2025-12-26,Rajasthan,Jaipur,302002,40,61,101
2025-12-26,Rajasthan,Jaipur,302011,2,2,4
2025-12-26,Rajasthan,Jaipur,302013,14,28,42
2025-12-26,Rajasthan,Jaipur,302028,18,37,55
2025-12-26,Rajasthan,Jaipur,302033,21,16,37
2025-12-26,Rajasthan,Jaipur,303001,14,25,39
2025-12-26,Rajasthan,Jaipur,303004,5,5,10
2025-12-26,Rajasthan,Jaipur,303009,15,13,28
2025-12-26,Rajasthan,Jaipur,303108,36,46,82
2025-12-26,Rajasthan,Jaipur,303109,25,28,53
2025-12-26,Rajasthan,Jaipur,303119,22,28,50
2025-12-26,Rajasthan,Jaipur,303348,11,12,23
2025-12-26,Rajasthan,Jaipur,303702,10,3,13
2025-12-26,Rajasthan,Jaipur,303706,4,15,19
2025-12-26,Rajasthan,Jaipur,303712,14,18,32
2025-12-26,Rajasthan,Jaipur,303903,10,20,30
2025-12-26,Rajasthan,Jaipur,303904,3,7,10
2025-12-10,Rajasthan,Jaipur,303121,0,1,1
2025-12-07,Rajasthan,Jaipur,302024,1,3,4
2025-12-07,Rajasthan,Jaipur,302037,2,1,3
2025-12-14,Rajasthan,Jaipur,302037,0,1,1
2025-12-14,Rajasthan,Jaipur,303119,1,0,1
2025-12-14,Rajasthan,Jaipur,302025,0,1,1
2025-12-14,Rajasthan,Jaipur,303302,0,2,2
2025-12-14,Rajasthan,Jaipur,303328,2,3,5
2025-12-14,Rajasthan,Jaipur,303601,0,5,5
2025-12-14,Rajasthan,Jaipur,303603,2,9,11
2025-12-14,Rajasthan,Jaipur,303704,0,4,4
2025-12-14,Rajasthan,Jaipur,303804,1,2,3
2025-12-07,Rajasthan,Jaipur,302001,0,5,5
2025-12-07,Rajasthan,Jaipur,302026,2,16,18
2025-12-07,Rajasthan,Jaipur,302034,1,5,6
2025-12-07,Rajasthan,Jaipur,303012,2,9,11
2025-12-07,Rajasthan,Jaipur,303302,1,2,3
2025-12-07,Rajasthan,Jaipur,303604,0,4,4
2025-12-27,Rajasthan,Jaipur,302001,20,17,37
2025-12-27,Rajasthan,Jaipur,302022,4,11,15
2025-12-27,Rajasthan,Jaipur,303004,4,4,8
2025-12-27,Rajasthan,Jaipur,303328,30,34,64
2025-12-27,Rajasthan,Jaipur,303801,28,14,42
2025-12-27,Rajasthan,Jaipur,303903,6,13,19
2026-01-01,Rajasthan,Jaipur,302002,67,119,186
2026-01-01,Rajasthan,Jaipur,302003,60,74,134
2026-01-01,Rajasthan,Jaipur,302012,194,156,350
2026-01-01,Rajasthan,Jaipur,302019,36,26,62
2026-01-01,Rajasthan,Jaipur,302021,55,37,92
2026-01-01,Rajasthan,Jaipur,302024,0,3,3
2026-01-01,Rajasthan,Jaipur,302031,55,46,101
2026-01-01,Rajasthan,Jaipur,302033,29,18,47
2026-01-01,Rajasthan,Jaipur,302034,7,12,19
2026-01-01,Rajasthan,Jaipur,302039,58,36,94
2026-01-01,Rajasthan,Jaipur,303001,14,27,41
2026-01-01,Rajasthan,Jaipur,303002,24,13,37
2026-01-01,Rajasthan,Jaipur,303008,25,39,64
2026-01-01,Rajasthan,Jaipur,303103,50,41,91
2026-01-01,Rajasthan,Jaipur,303701,15,20,35
2026-01-01,Rajasthan,Jaipur,303802,1,4,5
2026-01-01,Rajasthan,Jaipur,303803,17,17,34
2026-01-01,Rajasthan,Jaipur,303901,24,33,57
2025-12-28,Rajasthan,Jaipur,302006,20,17,37
2025-12-28,Rajasthan,Jaipur,302012,65,56,121
2025-12-28,Rajasthan,Jaipur,302013,6,7,13
2025-12-28,Rajasthan,Jaipur,302016,21,37,58
2025-12-28,Rajasthan,Jaipur,302021,8,14,22
2025-12-28,Rajasthan,Jaipur,302027,21,20,41
2025-12-28,Rajasthan,Jaipur,302033,9,8,17
2025-12-28,Rajasthan,Jaipur,303107,1,0,1
2025-12-28,Rajasthan,Jaipur,303328,12,16,28
2025-12-28,Rajasthan,Jaipur,303348,6,7,13
2025-12-28,Rajasthan,Jaipur,303701,2,1,3
2025-12-28,Rajasthan,Jaipur,303702,1,0,1
2025-12-28,Rajasthan,Jaipur,303704,0,1,1
2025-12-28,Rajasthan,Jaipur,303802,0,1,1
2025-12-28,Rajasthan,Jaipur,303805,2,3,5
2025-12-28,Rajasthan,Jaipur,303901,3,3,6
2025-12-28,Rajasthan,Jaipur,303905,3,3,6
2025-12-29,Rajasthan,Jaipur,302004,14,16,30
2025-12-29,Rajasthan,Jaipur,302011,1,4,5
2025-12-29,Rajasthan,Jaipur,302020,28,15,43
2025-12-29,Rajasthan,Jaipur,302032,0,4,4
2025-12-29,Rajasthan,Jaipur,302033,17,16,33
2025-12-29,Rajasthan,Jaipur,302034,4,6,10
2025-12-29,Rajasthan,Jaipur,303102,18,10,28
2025-12-29,Rajasthan,Jaipur,303103,41,33,74
2025-12-29,Rajasthan,Jaipur,303106,19,11,30
2025-12-29,Rajasthan,Jaipur,303110,12,9,21
2025-12-29,Rajasthan,Jaipur,303601,9,13,22
2025-12-29,Rajasthan,Jaipur,303805,22,11,33
2025-12-29,Rajasthan,Jaipur,303905,5,10,15
2025-12-24,Rajasthan,Jaipur,302037,1,5,6
2025-12-25,Rajasthan,Jaipur,303110,0,3,3
2025-12-25,Rajasthan,Jaipur,303507,0,3,3
2025-12-25,Rajasthan,Jaipur,303702,0,11,11
2025-12-19,Rajasthan,Jaipur,302025,0,1,1
2025-12-18,Rajasthan,Jaipur,303123,1,0,1
2025-12-18,Rajasthan,Jaipur,303329,0,1,1
2026-01-02,Rajasthan,Jaipur,302004,31,36,67
2026-01-02,Rajasthan,Jaipur,302011,0,3,3
2026-01-02,Rajasthan,Jaipur,302012,138,120,258
2026-01-02,Rajasthan,Jaipur,302015,23,14,37
2026-01-02,Rajasthan,Jaipur,302016,48,61,109
2026-01-02,Rajasthan,Jaipur,302027,21,31,52
2026-01-02,Rajasthan,Jaipur,302028,24,41,65
2026-01-02,Rajasthan,Jaipur,302033,28,22,50
2026-01-02,Rajasthan,Jaipur,303008,22,27,49
2026-01-02,Rajasthan,Jaipur,303104,15,19,34
2026-01-02,Rajasthan,Jaipur,303108,46,40,86
2026-01-02,Rajasthan,Jaipur,303305,15,18,33
2026-01-02,Rajasthan,Jaipur,303604,17,25,42
2026-01-02,Rajasthan,Jaipur,303904,13,14,27
2026-01-03,Rajasthan,Jaipur,302020,4,6,10
2026-01-03,Rajasthan,Jaipur,302021,7,5,12
2026-01-03,Rajasthan,Jaipur,302031,10,8,18
2026-01-03,Rajasthan,Jaipur,302033,1,3,4
2026-01-03,Rajasthan,Jaipur,303002,1,1,2
2026-01-03,Rajasthan,Jaipur,303109,4,4,8
2026-01-03,Rajasthan,Jaipur,303804,3,1,4
2026-01-03,Rajasthan,Jaipur,303806,2,0,2
2026-01-03,Rajasthan,Jaipur,303904,2,0,2
2025-12-21,Rajasthan,Jaipur,302013,2,11,13
2025-12-21,Rajasthan,Jaipur,303002,0,5,5
2025-12-21,Rajasthan,Jaipur,303004,0,1,1
2025-12-21,Rajasthan,Jaipur,303005,2,6,8
2025-12-21,Rajasthan,Jaipur,303006,1,4,5
2025-12-21,Rajasthan,Jaipur,303104,0,5,5
2025-12-21,Rajasthan,Jaipur,303302,0,1,1
2025-11-27,Rajasthan,Jaipur,303802,0,4,4
2025-11-30,Rajasthan,Jaipur,302021,1,19,20
2025-11-30,Rajasthan,Jaipur,302032,1,1,2
2025-11-30,Rajasthan,Jaipur,302034,1,5,6
2025-11-30,Rajasthan,Jaipur,303106,1,3,4
2025-11-30,Rajasthan,Jaipur,303108,0,6,6
2025-11-30,Rajasthan,Jaipur,303507,0,1,1
2025-11-30,Rajasthan,Jaipur,303604,0,2,2
2025-11-30,Rajasthan,Jaipur,303801,0,3,3
2025-11-30,Rajasthan,Jaipur,303805,0,3,3
2025-11-30,Rajasthan,Jaipur,303807,0,2,2
2025-11-23,Rajasthan,Jaipur,302026,0,8,8
2025-11-23,Rajasthan,Jaipur,303005,0,4,4
2025-11-23,Rajasthan,Jaipur,303103,0,1,1
2025-11-23,Rajasthan,Jaipur,303107,0,1,1
2025-11-23,Rajasthan,Jaipur,303603,0,2,2
2025-11-23,Rajasthan,Jaipur,303805,1,1,2
2025-11-23,Rajasthan,Jaipur,303903,0,2,2
2025-04-01,Rajasthan,Jaipur,302019,220,463,683
2025-04-01,Rajasthan,Jaipur,303301,360,398,758
2025-04-01,Rajasthan,Jaipur,303102,123,197,320
2025-03-01,Rajasthan,Jaipur,303002,153,181,334
2025-03-01,Rajasthan,Jaipur,302028,345,544,889
2025-03-01,Rajasthan,Jaipur,303603,337,550,887
2025-03-01,Rajasthan,Jaipur,302002,426,772,1198
2025-03-01,Rajasthan,Jaipur,303302,131,143,274
2025-03-01,Rajasthan,Jaipur,303001,152,212,364
2025-03-01,Rajasthan,Jaipur,303106,253,276,529
2025-03-01,Rajasthan,Jaipur,302031,295,504,799
2025-03-01,Rajasthan,Jaipur,303903,127,245,372
2025-03-01,Rajasthan,Jaipur,302018,119,269,388
2025-03-01,Rajasthan,Jaipur,302016,345,655,1000
2025-04-01,Rajasthan,Jaipur,303110,140,208,348
2025-04-01,Rajasthan,Jaipur,302032,23,67,90
2025-04-01,Rajasthan,Jaipur,303806,105,184,289
2025-04-01,Rajasthan,Jaipur,302026,82,177,259
2025-04-01,Rajasthan,Jaipur,303905,95,214,309
2025-04-01,Rajasthan,Jaipur,302005,16,35,51
2025-05-01,Rajasthan,Jaipur,303002,89,132,221
2025-05-01,Rajasthan,Jaipur,303701,164,220,384
2025-05-01,Rajasthan,Jaipur,303103,401,673,1074
2025-05-01,Rajasthan,Jaipur,303119,142,187,329
2025-05-01,Rajasthan,Jaipur,303107,158,178,336
2025-05-01,Rajasthan,Jaipur,302006,200,567,767
2025-05-01,Rajasthan,Jaipur,302004,241,517,758
2025-05-01,Rajasthan,Jaipur,303348,99,123,222
2025-05-01,Rajasthan,Jaipur,303108,285,447,732
2025-05-01,Rajasthan,Jaipur,303106,286,288,574
2025-05-01,Rajasthan,Jaipur,302031,305,484,789
2025-05-01,Rajasthan,Jaipur,303802,14,33,47
2025-05-01,Rajasthan,Jaipur,302033,190,348,538
2025-05-01,Rajasthan,Jaipur,303806,83,166,249
2025-04-01,Rajasthan,Jaipur,303104,163,249,412
2025-04-01,Rajasthan,Jaipur,303802,14,44,58
2025-04-01,Rajasthan,Jaipur,303807,71,130,201
2025-04-01,Rajasthan,Jaipur,303107,133,190,323
2025-05-01,Rajasthan,Jaipur,303706,74,123,197
2025-05-01,Rajasthan,Jaipur,302003,457,809,1266
2025-06-01,Rajasthan,Jaipur,303602,163,216,379
2025-06-01,Rajasthan,Jaipur,303348,127,135,262
2025-06-01,Rajasthan,Jaipur,303604,309,351,660
2025-06-01,Rajasthan,Jaipur,303001,204,273,477
2025-06-01,Rajasthan,Jaipur,303704,87,141,228
2025-06-01,Rajasthan,Jaipur,303807,69,93,162
2025-06-01,Rajasthan,Jaipur,303803,103,154,257
2025-10-26,Rajasthan,Jaipur,302025,0,1,1
2025-10-26,Rajasthan,Jaipur,303119,3,10,13
2025-10-22,Rajasthan,Jaipur,303008,0,1,1
2025-10-19,Rajasthan,Jaipur,303001,8,1,9
2025-10-19,Rajasthan,Jaipur,303604,6,11,17
2025-10-19,Rajasthan,Jaipur,303804,3,6,9
2025-10-21,Rajasthan,Jaipur,303706,0,1,1
2025-10-20,Rajasthan,Jaipur,303103,1,1,2
2025-10-20,Rajasthan,Jaipur,303901,0,1,1
2025-10-30,Rajasthan,Jaipur,302025,0,1,1
2025-11-02,Rajasthan,Jaipur,302023,0,6,6
2025-11-02,Rajasthan,Jaipur,303119,9,8,17
2025-11-05,Rajasthan,Jaipur,303701,3,7,10
2025-11-07,Rajasthan,Jaipur,302005,1,0,1
2025-11-09,Rajasthan,Jaipur,303121,1,0,1
2025-11-16,Rajasthan,Jaipur,302025,0,3,3
2025-11-16,Rajasthan,Jaipur,303107,11,15,26
2025-11-16,Rajasthan,Jaipur,303601,9,6,15
2025-11-09,Rajasthan,Jaipur,302028,0,13,13
2025-11-09,Rajasthan,Jaipur,303006,0,1,1
2025-11-09,Rajasthan,Jaipur,303007,0,2,2
2025-11-09,Rajasthan,Jaipur,303108,1,6,7
2025-11-09,Rajasthan,Jaipur,303602,0,2,2
2025-11-12,Rajasthan,Jaipur,303507,0,1,1
2025-11-16,Rajasthan,Jaipur,302028,0,5,5
2025-11-16,Rajasthan,Jaipur,302032,1,0,1
2025-11-16,Rajasthan,Jaipur,303103,0,2,2
2025-11-16,Rajasthan,Jaipur,303104,0,3,3
2025-11-16,Rajasthan,Jaipur,303704,0,1,1
2025-11-16,Rajasthan,Jaipur,303801,2,9,11
2025-11-16,Rajasthan,Jaipur,303803,0,4,4
2025-11-02,Rajasthan,Jaipur,302028,0,8,8
2025-11-02,Rajasthan,Jaipur,303001,0,3,3
2025-11-02,Rajasthan,Jaipur,303002,0,1,1
2025-11-02,Rajasthan,Jaipur,303104,0,2,2
2025-11-02,Rajasthan,Jaipur,303108,0,2,2
2025-11-02,Rajasthan,Jaipur,303110,0,2,2
2025-11-02,Rajasthan,Jaipur,303706,2,0,2
2025-11-02,Rajasthan,Jaipur,303904,0,3,3
2025-11-05,Rajasthan,Jaipur,303110,0,4,4
2025-11-05,Rajasthan,Jaipur,303604,0,4,4
2025-11-05,Rajasthan,Jaipur,303801,1,5,6
2025-11-11,Rajasthan,Jaipur,303507,0,1,1
2025-10-23,Rajasthan,Jaipur,302027,1,14,15
2025-10-23,Rajasthan,Jaipur,303904,0,3,3
2025-10-24,Rajasthan,Jaipur,302037,0,1,1
2025-08-09,Rajasthan,Jaipur,302020,2,1,3
2025-08-09,Rajasthan,Jaipur,302021,0,4,4
2025-08-09,Rajasthan,Jaipur,302026,0,3,3
2025-08-09,Rajasthan,Jaipur,303102,0,1,1
2025-08-09,Rajasthan,Jaipur,303305,0,1,1
2025-07-20,Rajasthan,Jaipur,302023,0,1,1
2025-07-20,Rajasthan,Jaipur,302028,0,10,10
2025-07-20,Rajasthan,Jaipur,303007,0,5,5
2025-07-20,Rajasthan,Jaipur,303105,0,1,1
2025-07-20,Rajasthan,Jaipur,303106,0,3,3
2025-07-20,Rajasthan,Jaipur,303107,0,1,1
2025-07-20,Rajasthan,Jaipur,303119,1,6,7
2025-07-20,Rajasthan,Jaipur,303804,0,4,4
2025-07-21,Rajasthan,Jaipur,303507,0,1,1
2025-08-03,Rajasthan,Jaipur,302022,2,3,5
2025-08-03,Rajasthan,Jaipur,303006,0,2,2
2025-08-03,Rajasthan,Jaipur,303105,0,1,1
2025-08-03,Rajasthan,Jaipur,303348,1,3,4
2025-08-03,Rajasthan,Jaipur,303803,0,1,1
2025-07-27,Rajasthan,Jaipur,303006,0,5,5
2025-07-27,Rajasthan,Jaipur,303120,0,6,6
2025-07-13,Rajasthan,Jaipur,302025,0,2,2
2025-07-13,Rajasthan,Jaipur,303003,0,2,2
2025-07-13,Rajasthan,Jaipur,303104,0,2,2
2025-07-13,Rajasthan,Jaipur,303105,0,5,5
2025-07-13,Rajasthan,Jaipur,303507,2,0,2
2025-07-13,Rajasthan,Jaipur,303704,0,1,1
2025-07-13,Rajasthan,Jaipur,303801,0,8,8
2025-07-13,Rajasthan,Jaipur,303805,0,5,5
2025-07-14,Rajasthan,Jaipur,302025,0,1,1
2025-10-05,Rajasthan,Jaipur,302013,2,11,13
2025-10-05,Rajasthan,Jaipur,303005,0,5,5
2025-10-05,Rajasthan,Jaipur,303009,0,2,2
2025-10-05,Rajasthan,Jaipur,303603,0,6,6
2025-10-05,Rajasthan,Jaipur,303702,0,1,1
2025-10-05,Rajasthan,Jaipur,303801,0,1,1
2025-09-28,Rajasthan,Jaipur,303104,0,2,2
2025-09-28,Rajasthan,Jaipur,303107,1,5,6
2025-09-28,Rajasthan,Jaipur,303108,0,9,9
2025-09-28,Rajasthan,Jaipur,303348,1,2,3
2025-09-28,Rajasthan,Jaipur,303706,0,1,1
2025-09-28,Rajasthan,Jaipur,303908,3,6,9
2025-09-21,Rajasthan,Jaipur,302022,0,4,4
2025-09-21,Rajasthan,Jaipur,303012,0,1,1
2025-09-21,Rajasthan,Jaipur,303110,0,1,1
2025-09-21,Rajasthan,Jaipur,303119,0,1,1
2025-09-21,Rajasthan,Jaipur,303328,1,0,1
2025-09-21,Rajasthan,Jaipur,303901,0,2,2
2025-09-21,Rajasthan,Jaipur,303908,0,1,1
2025-09-22,Rajasthan,Jaipur,303107,0,4,4
2025-09-14,Rajasthan,Jaipur,302032,0,2,2
2025-09-14,Rajasthan,Jaipur,303005,0,7,7
2025-09-14,Rajasthan,Jaipur,303109,0,2,2
2025-09-14,Rajasthan,Jaipur,303348,2,1,3
2025-09-14,Rajasthan,Jaipur,303803,0,1,1
2025-08-10,Rajasthan,Jaipur,303105,0,1,1
2025-08-10,Rajasthan,Jaipur,303904,0,1,1
2025-08-04,Rajasthan,Jaipur,303329,0,1,1
2025-07-06,Rajasthan,Jaipur,302013,1,6,7
2025-07-06,Rajasthan,Jaipur,302032,0,2,2
2025-07-06,Rajasthan,Jaipur,303003,0,1,1
2025-07-06,Rajasthan,Jaipur,303102,0,1,1
2025-07-06,Rajasthan,Jaipur,303302,1,2,3
2025-07-06,Rajasthan,Jaipur,303603,1,3,4
2025-07-09,Rajasthan,Jaipur,303123,0,2,2
2025-07-09,Rajasthan,Jaipur,303348,0,16,16
2025-10-09,Rajasthan,Jaipur,302004,17,28,45
2025-10-09,Rajasthan,Jaipur,302005,1,1,2
2025-10-09,Rajasthan,Jaipur,302012,74,82,156
2025-10-09,Rajasthan,Jaipur,302015,8,13,21
2025-10-09,Rajasthan,Jaipur,302017,16,24,40
2025-10-09,Rajasthan,Jaipur,303001,9,8,17
2025-10-09,Rajasthan,Jaipur,303102,2,7,9
2025-10-09,Rajasthan,Jaipur,303104,14,9,23
2025-10-09,Rajasthan,Jaipur,303106,7,15,22
2025-10-09,Rajasthan,Jaipur,303109,19,20,39
2025-10-09,Rajasthan,Jaipur,303120,20,14,34
2025-10-09,Rajasthan,Jaipur,303121,0,1,1
2025-10-09,Rajasthan,Jaipur,303602,10,13,23
2025-10-09,Rajasthan,Jaipur,303604,6,18,24
2025-10-09,Rajasthan,Jaipur,303704,10,8,18
2025-10-09,Rajasthan,Jaipur,303807,4,10,14
2025-10-09,Rajasthan,Jaipur,303904,10,6,16
2025-10-08,Rajasthan,Jaipur,302006,30,22,52
2025-10-08,Rajasthan,Jaipur,302012,67,98,165
2025-10-08,Rajasthan,Jaipur,302022,5,8,13
2025-10-08,Rajasthan,Jaipur,302026,7,9,16
2025-10-08,Rajasthan,Jaipur,302027,10,36,46
2025-10-08,Rajasthan,Jaipur,302033,12,21,33
2025-10-08,Rajasthan,Jaipur,303102,2,10,12
2025-10-08,Rajasthan,Jaipur,303105,10,8,18
2025-10-08,Rajasthan,Jaipur,303108,29,20,49
2025-10-08,Rajasthan,Jaipur,303109,26,33,59
2025-10-08,Rajasthan,Jaipur,303110,11,12,23
2025-10-08,Rajasthan,Jaipur,303119,6,5,11
2025-10-08,Rajasthan,Jaipur,303301,21,38,59
2025-10-08,Rajasthan,Jaipur,303338,15,11,26
2025-10-08,Rajasthan,Jaipur,303701,4,13,17
2025-10-08,Rajasthan,Jaipur,303702,11,8,19
2025-10-08,Rajasthan,Jaipur,303706,5,8,13
2025-10-08,Rajasthan,Jaipur,303712,11,14,25
2025-10-08,Rajasthan,Jaipur,303803,7,9,16
2025-10-08,Rajasthan,Jaipur,303804,5,9,14
2025-10-08,Rajasthan,Jaipur,303805,5,9,14
2025-10-08,Rajasthan,Jaipur,303908,11,7,18
2025-10-10,Rajasthan,Jaipur,302015,6,16,22
2025-10-10,Rajasthan,Jaipur,302025,0,1,1
2025-10-10,Rajasthan,Jaipur,302037,0,2,2
2025-10-10,Rajasthan,Jaipur,303001,13,6,19
2025-10-10,Rajasthan,Jaipur,303120,8,11,19
2025-10-10,Rajasthan,Jaipur,303328,9,12,21
2025-10-10,Rajasthan,Jaipur,303601,3,10,13
2025-10-10,Rajasthan,Jaipur,303701,3,11,14
2025-10-10,Rajasthan,Jaipur,303901,7,14,21
